_id,id,symbol,name,platforms
5924,kirobo,kiro,KIRO,0xb1191f691a355b43542bea9b8847bc73e7abb137
5925,kishiburno,kishiburno,Kishiburno,0xff5c69e8edc6446a1898698adcf9b1149d5e0306
5926,kishimoto,kishimoto,Kishimoto,0xae36155a55f04a696b8362777620027882b31db5
5927,kishimoto-inu,kishimoto,Kishimoto (old),0xf5b1fd29d23e98db2d9ebb8435e1082e3b38fb65
5928,kishu-baby,kishubaby,Kishu Baby,None
5929,kishu-inu,kishu,Kishu Inu,0xa2b4c0af19cc16a6cfacce81f192b024d625817d
5930,kishu-ken,kishk,Kishu Ken,None
5931,kishutama,kishutama,Kishutama,0xdc0804ed9aba9202e2b976c031d3144bb63a7990
5932,kissan,ksn,Kissan,None
5933,kitsumon,$kmc,Kitsumon,None
5934,kitsune-inu-2,kitsune,Kitsune Inu,0xfb378115726a9ab2e0dccebbe2d53dc625ae201b
5935,kitsune-mask,kmask,Kitsune Mask,0xc3cab0d0918c39e29088c495a077ecd022758798
5936,kitten-coin,kittens,Kitten Coin,None
5937,kittenfinance,kif,KittenFinance,0x177ba0cac51bfc7ea24bad39d81dcefd59d74faa
5938,kitty,kit,Kitty,None
5939,kittycake,kcake,KittyCake,None
5940,kittycoin,kitty,Kitty Coin,None
5941,kitty-coin-solana,kitty,Kitty Coin Solana,None
5942,kitty-finance,kitty,Kitty Finance,None
5943,kitty-inu,kitty,Kitty Inu,0x044727e50ff30db57fad06ff4f5846eab5ea52a2
5944,kitty-solana,kitty,Kitty Solana,None
5945,kitty-vault-nftx,kitty,KITTY Vault (NFTX),0x9b9fb226e98c4e90db2830c9aefa9cfcbe3b000a
5946,kiwigo,kgo,Kiwigo,None
5947,klap-finance,klap,Klap Finance,None
5948,klaycity-orb,orb,Orbcity,None
5949,klaydice,dice,Klaydice,None
5950,klayfi-finance,kfi,KlayFi Finance,None
5951,klayswap-protocol,ksp,KlaySwap Protocol,None
5952,klaytn-dai,kdai,Klaytn Dai,None
5953,klay-token,klay,Klaytn,None
5954,klayuniverse,kut,KlayUniverse,None
5955,kleekai,klee,KleeKai,0xa67e9f021b9d208f7e3365b2a155e3c55b27de71
5956,klend,klt,KLend,None
5957,kleros,pnk,Kleros,0x93ed3fbe21207ec2e8f2d3c3de6e058cb73bc04d
5958,kleva,kleva,KLEVA,None
5959,klever,klv,Klever,None
5960,klever-finance,kfi,Klever Finance,None
5961,klex,klex,KLEX,None
5962,klima-dao,klima,Klima DAO,None
5963,klimatas,kts,Klimatas,None
5964,kling,kling,Kling,None
5965,kmushicoin,ktv,Kmushicoin,None
5966,knights-peasants,knight,Knights & Peasants,None
5967,knightswap,knight,KnightSwap,None
5968,knight-war-spirits,kws,Knight War Spirits,None
5969,knit-finance,kft,Knit Finance,0xef53462838000184f35f7d991452e5f25110b207
5970,knoxfs,kfx,KnoxFS,None
5971,koacombat,koacombat,KoaCombat,0x6769d86f9c430f5ac6d9c861a0173613f1c5544c
5972,koakuma,kkma,Koakuma,None
5973,koala-token,mkoala,Koala,None
5974,kobocoin,kobo,Kobocoin,None
5975,kocaelispor-fan-token,kstt,Kocaelispor Fan Token,None
5976,kodachi-token,kodachi,Kodachi Token,0x57c411e9a358e2d2d0a6b058cedb709175e8fd16
5977,koda-finance,koda,Koda Cryptocurrency,None
5978,kodi,kodi,KODI,None
5979,koel-coin,koel,Koel Coin,None
5980,kogecoin,kogecoin,KogeCoin,None
5981,koi-network,koi,Koi Network,0xe84d9e32dc8ce819b8d6c83e50edafd46c6354db
5982,koinos,koin,Koinos,None
5983,koisan,kic,Koisan,None
5984,koji,koji,Koji,None
5985,kok,kok,KOK,0x9b9647431632af44be02ddd22477ed94d14aacaa
5986,kokoa-finance,kokoa,Kokoa Finance,None
5987,kokoa-stable-dollar,ksd,Kokoa Stable Dollar,None
5988,kokoswap,koko,KokoSwap,None
5989,kolibri-dao,kdao,Kolibri DAO,None
5990,kolibri-usd,kusd,Kolibri USD,None
5991,kollect,kol,Kollect,0x1cc30e2eac975416060ec6fe682041408420d414
5992,kollector,kltr,Kollector,0xa92c49c403386111c1629aee00936eed2a9e74a6
5993,kolnet,kolnet,KOLNET,None
5994,kols-offering-token,kot,Kols Offering,None
5995,komet,komet,Komet,0x6cfb6df56bbdb00226aeffcdb2cd1fe8da1abda7
5996,kommunitas,kom,Kommunitas,None
5997,komodo,kmd,Komodo,None
5998,kompete,kompete,KOMPETE Token,0x1e0b2992079b620aa13a7c2e7c88d2e1e18e46e9
5999,kondux-v2,kndx,KONDUX,0x7ca5af5ba3472af6049f63c1abc324475d44efc1
6000,kong-land-alpha-citizenship,citizen,KONG Land Alpha Citizenship,0x77f0cc420dea0ae726db6bef1460a4b69176a8ea
6001,kongtama,kongtama,Kongtama,0x69e58172575de6ff336adb116a820b2d9a347a32
6002,konjungate,konj,KONJUNGATE,None
6003,konnect,kct,Konnect,0x4c601dc69affb0d4fc8de1ac303705e432a4a27e
6004,konomi-network,kono,Konomi Network,0x850aab69f0e0171a9a49db8be3e71351c8247df4
6005,konpay,kon,KonPay,None
6006,koreadoge,kdoge,Koreadoge,None
6007,korea-entertainment-education-shopping,kees,Korea Entertainment Education & Shopping,0xfcc63e6459936216b7b887f6da5fcd90c0c62b7c
6008,kori-inu,kori,Kori Inu,0x345dadb10a200f10814ad8523fca0f2d958c3370
6009,koromaru,koromaru,KOROMARU,0xd0d42005e7b3c0812b1268f0e5faf97ff2423651
6010,korss-chain-launchpad,kclp,Kross Chain Launchpad,None
6011,kostren-finance,ktn,Kostren Finance,None
6012,koto,koto,Koto,None
6013,kounotori,kto,Kounotori,0x616ef40d55c0d2c506f4d6873bda8090b79bf8fc
6014,kpop-coin,kpop,KPOP Coin,0x7b7983967409fce461ea8bbdf9ed37631b1d59c9
6015,krabots,krac,Krabots,None
6016,kragger-inu,kinu,Kragger Inu,None
6017,krakenpad,krp,Krakenpad,None
6018,kranz-token,krz,Kranz,0xf54b304e2e4b28c7e46619d1a340f9b2b72383d7
6019,krause,$krause,KRAUSE,0x9f6f91078a5072a8b54695dafa2374ab3ccd603b
6020,kred,kred,KRED,None
6021,krida-fans,krida,Krida Fans,None
6022,krill,krill,Krill,None
6023,kripto,kripto,Kripto,None
6024,kripto-galaxy-battle,kaba,Kripto Galaxy Battle,None
6025,krogan,kro,Krogan,None
6026,kromatika,krom,Kromatika,0x3af33bef05c2dcb3c7288b77fe1c8d2aeba4d789
6027,krome-stablecoin,usdk,KROME stablecoin,None
6028,kronobit,knb,Kronobit,None
6029,krook-coin,krook,Krook Coin,None
6030,krown,krw,KROWN,0x499568c250ab2a42292261d6121525d70691894b
6031,kryll,krl,KRYLL,0x464ebe77c293e473b48cfe96ddcf88fcf7bfdac0
6032,kryptobellion,krypto,Kryptobellion,None
6033,krypto-kitty,kty,Krypto Kitty,None
6034,kryptomon,kmon,Kryptomon,None
6035,krypton-dao,krd,Krypton DAO,None
6036,krypton-token,kgc,Krypton Galaxy Coin,0xa8262eb913fccea4c3f77fc95b8b4043b384cfbb
6037,kryptopets,kpets,KryptoPets,0xeef37d7bd4ae03fd8ee1c44491987e422b53ed25
6038,kryptview,kvt,Kryptview,None
6039,kryxivia-game,kxa,Kryxivia Game,0x2223bf1d7c19ef7c06dab88938ec7b85952ccd89
6040,kryza-network,krn,KRYZA Network,None
6041,ksm-starter,kst,Karus Starter,0xbc17729fdf562723f0267f79ff25ade441056d87
6042,kstarcoin,ksc,KStarCoin,0x990e081a7b7d3ccba26a2f49746a68cc4ff73280
6043,k-tune,ktt,K-Tune,0x14cc8dfaf2258e1b8b2869300dba1b734dc0fe43
6044,kubecoin,kube,KubeCoin,None
6045,kubic,kubic,Kubic,None
6046,kucoin-shares,kcs,KuCoin,None
6047,kudoe,kdoe,Kudoe,0x5f190f9082878ca141f858c1c90b4c59fe2782c5
6048,kudoge,kudo,KuDoge,None
6049,kujira,kuji,Kujira,None
6050,kuky-star,kuky,Kuky Star,0xe6b7743e2b9aa2d0a9b163c4e69186abb57817d9
6051,kulupu,klp,Kulupu,None
6052,kumadex-token,dkuma,KumaDex Token,0x3f5dd1a1538a4f9f82e543098f01f22480b0a3a8
6053,kuma-inu,kuma,Kuma Inu,0x48c276e8d03813224bb1e55f953adb6d02fd3e02
6054,kumu-finance,kumu,Kumu Finance,None
6055,kunci-coin,kunci,Kunci Coin,None
6056,kunoichix,kuno,KunoichiX,0x0b5ecbb411d8fe829e5eac253ee1f2dc05d8d1ae
6057,kurai-inu,kurai,Kurai Inu,None
6058,kuramainu,kunu,KuramaInu,0xe49cb97091b5bde1e8b7043e3d5717e64fde825e
6059,kurobi,kuro,Kurobi,None
6060,kuro-shiba,kuro,Kuro Shiba,None
6061,kurrent,kurt,Kurrent,None
6062,kusama,ksm,Kusama,None
6063,kusd-t,kusd-t,KUSD-T,None
6064,kush-finance,kseed,Kush Finance,0x3f09400313e83d53366147e3ea0e4e2279d80850
6065,kusunoki-samurai,kusunoki,Kusunoki Samurai,0x36919a60a2b67b6d2329863093d180d23d5a0308
6066,kuswap,kus,KuSwap,None
6067,kuwa-oracle,kuor,Kuwa Oracle,None
6068,kuy-token,kuy,KUY,None
6069,kwai,kwai,KWAI,None
6070,kwenta,kwenta,Kwenta,None
6071,kwiktrust,ktx,KwikTrust,None
6072,kyanite,kyan,Kyanite,None
6073,kyberdyne,kbd,Kyberdyne,None
6074,kyber-network,kncl,Kyber Network Crystal Legacy,0xdd974d5c2e2928dea5f71b9825b8b646686bd200
6075,kyber-network-crystal,knc,Kyber Network Crystal,0xdefa4e8a7bcba345f687a2f1456f5edd9ce97202
6076,kyccoin,kycc,KYCCOIN,None
6077,kylin-network,kyl,Kylin Network,0x67b6d479c7bb412c54e03dca8e1bc6740ce6b99c
6078,kyoko,kyoko,Kyoko,0x14a32f050facf226ec60882398a9bf36d91dbac2
6079,kyrrex,krrx,Kyrrex,None
6080,kyte-one,kte,Kyte.One,None
6081,kzcash,kzc,Kzcash,None
6082,l2pad,l2pad,L2PAD,None
6083,l3usd,l3usd,L3USD,None
6084,label-foundation,lbl,LABEL Foundation,0x2162f572b25f7358db9376ab58a947a4e45cede1
6085,labracoin,labra,LabraCoin,0x106d3c66d22d2dd0446df23d7f5960752994d600
6086,labs-group,labs,LABS Group,None
6087,labs-protocol,labs,LABS Protocol,None
6088,laddercaster,lada,LadderCaster,None
6089,lady-uni,luni,Lady Uni,None
6090,laeeb,laeeb,LaEeb,None
6091,la-eeb,la´eeb,La´eeb,None
6092,la-eeb-football,laeeb,La'eeb Football,None
6093,laeeb-inu,laeeb,Laeeb Inu,None
6094,laeeb-inu-erc,laeeb,Laeeb Inu ERC,0x3b1a3c5d9d5c60651d4841c7814aa0fbb45a863d
6095,laeeb-token-2,laeeb,LaEeb Token,None
6096,laika,laika,Laika,0x77f9cf0bd8c500cffdf420e72343893aecc2ec0b
6097,laine-stake,lainesol,Laine Stake,None
6098,lakeviewmeta,lvm,LakeViewMeta,None
6099,lambda,lamb,Lambda,0x8971f9fd7196e5cee2c1032b50f656855af7dd26
6100,lambda-markets,lmda,Lambda Markets,None
6101,lamden,tau,Lamden,None
6102,lamea,lamea,LAMEA,None
6103,lanacoin,lana,LanaCoin,None
6104,lance-coin,lce,Lance Coin,0x2c644c3bbea053ed95a6bc04a94c9ce928ff9881
6105,lanceria,lanc,Lanceria,None
6106,landboard,land,Landboard,None
6107,land-of-conquest-slg,slg,Land Of Conquest SLG,None
6108,land-of-fantasy,lof,Land of Fantasy,None
6109,landshare,land,Landshare,None
6110,landworld,lwd,Landworld,0x786e995a975c2ab7c1dd252a9019fb0c91c9ca83
6111,lapad,lpdt,LaPAD,None
6112,la-peseta,pta,La Peseta,None
6113,lapislazuli,lilli,Lapislazuli,None
6114,laqira-protocol,lqr,Laqira Protocol,None
6115,larix,larix,Larix,None
6116,laro,lrc,Laro,0xbbcd3e4eb43aa7f3f57286da31333d53b24d0d6a
6117,lasereyes,lsr,LaserEyes,None
6118,laser-eyes,lasereyes,Laser Eyes,None
6119,lasrever,lsvr,Lasrever,0x79a06acb8bdd138beeecce0f1605971f3ac7c09b
6120,last-survivor,lsc,Last Survivor,None
6121,latiumx,latx,LatiumX,0x2f85e502a988af76f7ee6d83b7db8d6c0a823bf9
6122,latoken,la,LA,0xe50365f5d679cb98a1dd62d6f6e58e59321bcddf
6123,lattice-token,ltx,Lattice,0xa393473d64d2f9f026b60b6df7859a689715d092
6124,launchblock,lbp,LaunchBlock,0xa23c1194d421f252b4e6d5edcc3205f7650a4ebe
6125,launchpool,lpool,Launchpool,0x6149c26cd2f7b5ccdb32029af817123f6e37df5b
6126,launchwall,wall,LaunchWall,None
6127,launchzone,lz,LaunchZone,None
6128,laurus-coin,lscn,Laurus Coin,None
6129,lavaswap,lava,Lavaswap,None
6130,lavax-labs,lavax,LavaX Labs,None
6131,law,law,LAW,None
6132,law-blocks,lbt,Law Blocks,None
6133,law-token,law,Law Token,None
6134,layer2dao,l2dao,Layer2DAO,None
6135,lazio-fan-token,lazio,Lazio Fan Token,None
6136,lazy-shiba,lazyshiba,Lazy Shiba,None
6137,lbk,lbk,LBK,0x9cb1aeafcc8a9406632c5b084246ea72f62d37b6
6138,lbry-credits,lbc,LBRY Credits,None
6139,lcg,lcg,LCG,0x6e1a58e7e9e801f32bb82462636a8a2e7b65e036
6140,lcms,lcms,LCMS,0x86911b82bfa596e9377836838ac1f0d9ad4ecc19
6141,lcx,lcx,LCX,0x037a54aab062628c9bbae1fdb1583c195585fe41
6142,lead-token,lead,Lead,0x1dd80016e3d4ae146ee2ebb484e8edd92dacc4ce
6143,leafcoin,leaf,Leafcoin,None
6144,leaguedao-governance-token,leag,LeagueDAO Governance,0x7b39917f9562c8bc83c7a6c2950ff571375d505d
6145,league-of-ancients,loa,League of Ancients,None
6146,league-of-kingdoms,loka,League of Kingdoms,0x61e90a50137e1f645c9ef4a0d3a4f01477738406
6147,league-of-pets,glory,League Of Pets,None
6148,league-of-zodiacs,loz,League of Zodiacs,None
6149,lean,lean,Lean,None
6150,leandro-lopes,lopes,Leandro Lopes,None
6151,lean-management-token,lean,Lean Management Token,0xfb83869f7ee52aebaddea254f647953afb1f99f8
6152,leapableio,lea,LeapableIO,None
6153,leap-token,leap,LEAP Token,0x53263d9ef74db583b15fbc6d5d4e8b83833fa134
6154,learning-cash-2,ead,Learning Cash,None
6155,learning-star,lstar,Learning Star,None
6156,leash,leash,Doge Killer,0x27c70cd1946795b66be9d954418546998b546634
6157,ledgerscore,led,LedgerScore,0x72de803b67b6ab05b61efab2efdcd414d16ebf6d
6158,ledgis,led,Ledgis,None
6159,ledgity,lty,Ledgity,0x85ffb35957203dfd12061eaecd708db623bd567c
6160,leeds-united-fan-token,lufc,Leeds United Fan Token,None
6161,leek-token,leek,Leek,None
6162,legacy-ichi,ichi,Legacy ICHI,0x903bef1736cddf2a537176cf3c64579c3867a881
6163,legend-of-fantasy-war,lfw,Linked Finance World,None
6164,legends,fwcl,Legends,None
6165,legends-of-aria,aria,Legends Of Aria,None
6166,legends-of-elysium,loe,Legends of Elysium,None
6167,legends-of-mitra,mita,Legends of Mitra,None
6168,legends-room,more,More,0x305de070488c8469dfac957226c9c900c4bfba22
6169,legia-warsaw-fan-token,leg,Legia Warsaw Fan Token,None
6170,legion-network,lgx,Legion Network,None
6171,lego-coin,lego,Lego Coin V1,None
6172,lego-coin-v2,lego,Lego Coin V2,None
6173,legolas-exchange,lgo,LGO,0x0a50c93c762fdd6e56d86215c24aaad43ab629aa
6174,leicester-tigers-fan-token,tigers,Leicester Tigers Fan Token,None
6175,leisure,lis,Leisure,None
6176,leisuremeta,lm,LeisureMeta,0x7bec98609cb6378d6f995e8f8097ee78376fbec9
6177,leisurepay,lpy,LeisurePay,None
6178,lemochain,lemo,LemoChain,0x60c24407d01782c2175d32fe7c8921ed732371d1
6179,lemonchain,lemc,LemonChain,None
6180,lemond,lemd,Lemond,0xf45f6c8bb3d77ea762175b8f7ca4d251941649fa
6181,lemonn-token,lmn,Lemonn,None
6182,lemon-token,lemn,Crypto Lemon,None
6183,lenda,lenda,Lenda,None
6184,lendefi,ldfi,Lendefi,None
6185,lend-finance,lend,Lend Finance,None
6186,lend-flare-dao-token,lft,Lend Flare Dao,0xb620be8a1949aa9532e6a3510132864ef9bc3f82
6187,lendhub,lhb,Lendhub,None
6188,lendingblock,lnd,Lendingblock,0x0947b0e6d821378805c9598291385ce7c791a6b2
6189,lendroid-support-token,lst,Lendroid Support,0x4de2573e27e648607b50e1cfff921a33e4a34405
6190,leo,leo,Leo,None
6191,leonicorn-swap,leos,Leonicorn Swap,None
6192,leonidas,leo,Leonidas,None
6193,leonidasbilic,lio,Leonidasbilic,None
6194,leonidas-token,leonidas,Leonidas Token,None
6195,leon-token,leon,Leonicorn LEON,None
6196,leopard,leopard,Leopard,None
6197,leo-token,leo,LEO Token,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3
6198,lepasa,lepa,Lepasa,0xbba6c7c7d673c48d90069ad2e9d2fe587fcb6bc3
6199,leprechaun-finance,lep,Leprechaun Finance,None
6200,lepricon,l3p,Lepricon,0xdef1da03061ddd2a5ef6c59220c135dec623116d
6201,leslar-metaverse,llverse,LESLAR Metaverse,None
6202,letcoinshop,lcs,LetCoinShop,None
6203,lethean,lthn,Lethean,None
6204,letitride,lir,LetItRide,None
6205,lets-go-brandon,letsgo,Lets Go Brandon,0xa6586e19ef681b1ac0ed3d46413d199a555dbb95
6206,levante-ud-fan-token,lev,Levante U.D. Fan Token,None
6207,leve-invest,leve,Leve Invest,None
6208,level,lvl,Level,None
6209,levelapp,lvl,LevelApp,0xa8eda9d4aee0eb882f8752c6ba7e16d9233c9ad2
6210,levelg,levelg,LEVELG,None
6211,level-governance,lgo,Level Governance,None
6212,lever,lever,LeverFi,0x4b5f49487ea7b3609b1ad05459be420548789f1f
6213,leverageinu,levi,LeverageInu,None
6214,leverj-gluon,l2,Leverj Gluon,0xbbff34e47e559ef680067a6b1c980639eeb64d24
6215,lever-network,lev,Lever Network,0xbc194e6f748a222754c3e8b9946922c09e7d4e91
6216,levin,levin,Levin,None
6217,levolution,levl,Levolution,0x09970aec766b6f3223aca9111555e99dc50ff13a
6218,lexit-2,lexi,LEXIT,None
6219,lfgswap-finance,lfg,LFGSwap Finance,None
6220,lgcy-network,lgcy,LGCY Network,0xae697f994fc5ebc000f8e22ebffee04612f98a0d
6221,lhcoin,lhcoin,LHCoin,0x0778cc2e8bbad3d483e82371606d100cc8604522
6222,libera-financial,libera,Libera Financial,None
6223,liber-coin,lbr,LIBER COIN,None
6224,libero-financial,libero,Libero Financial,None
6225,libfx,libfx,Libfx,0xc0ea83113038987d974fe667831a36e442e661e7
6226,libonomy,lby,Libonomy,None
6227,libra-credit,lba,Libra Credit,0xfe5f141bf94fe84bc28ded0ab966c16b17490657
6228,lichang,lc,Lichang,None
6229,lido-dao,ldo,Lido DAO,0x5a98fcbea516cf06857215779fd812ca3bef1b32
6230,lido-dao-wormhole,ldo,Lido DAO (Wormhole),None
6231,lido-on-kusama,wstksm,Lido on Kusama,None
6232,lido-staked-matic,stmatic,Lido Staked Matic,0x9ee91f9f426fa633d227f7a9b000e28b9dfd8599
6233,lido-staked-polkadot,stdot,Lido Staked Polkadot,None
6234,lido-staked-sol,stsol,Lido Staked SOL,None
6235,lien,lien,Lien,0xab37e1358b639fd877f015027bb62d3ddaa7557e
6236,lif3,lif3,LIF3,None
6237,lif3-lshare,lshare,LIF3 LSHARE,None
6238,life-coin,lfc,Life Coin,None
6239,life-crypto,life,Life Crypto,0x6c936d4ae98e6d2172db18c16c4b601c99918ee6
6240,life-dao,lf,Life DAO,None
6241,lifetime,lft,Lifetime,None
6242,life-token-v2,ltnv2,Life v2,None
6243,lifinity,lfnty,Lifinity,None
6244,lightcoin,lhc,Lightcoin,0x320d31183100280ccdf69366cd56180ea442a3e8
6245,light-defi,light,Light Defi,None
6246,lightening-cash,lic,Lightening Cash,None
6247,lightning-bitcoin,lbtc,Lightning Bitcoin,None
6248,lightningcash-gold,lnc,LightningCash,None
6249,lightningcoin,lc,LightningCoin,None
6250,lightning-protocol,light,Lightning Protocol,None
6251,lightstreams,pht,Lightstreams Photon,None
6252,light-year,lc,Light Year,None
6253,lightyears,year,Lightyears,None
6254,likecoin,like,LikeCoin,None
6255,lil-floki,lilfloki,Lil Floki,None
6256,lilith-swap,llth,Lilith Swap,0x8ab893e33b2cfff425ff9c67b958036c938a2649
6257,lillion,lil,Lillion,None
6258,lilly-finance,ly,Lilly Token,0x8686525d6627a25c68de82c228448f43c97999f2
6259,limcore,limc,LimCore,None
6260,limestone-network,limex,Limestone Network,0x400b1d8a7dd8c471026b2c8cbe1062b27d120538
6261,limited-euro,leur,Limited Euro,None
6262,limited-usd,lusd,Limited USD,None
6263,limitswap,limit,LimitSwap,0x1712aad2c773ee04bdc9114b32163c058321cd85
6264,limocoin-swap,lmcswap,Limocoin Swap,None
6265,lina,lina,LINA,0xc05d14442a510de4d3d71a3d316585aa0ce32b50
6266,linda,mrx,Metrix Coin,None
6267,linear,lina,Linear,0x3e9bc21c9b189c09df3ef1b824798658d5011937
6268,linear-protocol,linear,LiNEAR Protocol,None
6269,linework-coin,lwc,Linework Coin,0xa6a1cc527d48585538b137e6abc14b2a55489d11
6270,lingose,ling,Lingose,None
6271,linix,lnx,LNX Protocol,0x5e3845a1d78db544613edbe43dc1ea497266d3b8
6272,link,ln,LINK,None
6273,linka,linka,LINKA,0x578b49c45961f98d8df92854b53f1641af0a5036
6274,linkart,lar,LinkArt,0x6226caa1857afbc6dfb6ca66071eb241228031a1
6275,linkcoin-token,lkn,LinkCoin,0x9f549ebfd4974cd4ed4a1550d40394b44a7382aa
6276,linkdao,lkd,LinkDao,None
6277,linker-coin,lnc,Linker Coin,0x6beb418fc6e1958204ac8baddcf109b8e9694966
6278,linkeye,let,Linkeye,0xfa3118b34522580c35ae27f6cf52da1dbb756288
6279,link-machine-learning,lml,Link Machine Learning,0x25b6325f5bb1c1e03cfbc3e53f470e1f1ca022e3
6280,linkpool,lpl,LinkPool,0x99295f1141d58a99e939f7be6bbe734916a875b8
6281,links,links,Links,None
6282,linksync,sync,LinkSync,None
6283,linspirit,linspirit,linSpirit,None
6284,lion-scrub-money,lion,Lion Scrub Money [OLD],None
6285,lion-scrub-money-2,lion,Lion Scrub Money,None
6286,lion-token,lion,Lion,None
6287,liq-protocol,liq,LIQ Protocol,None
6288,liquid-astr,nastr,Liquid ASTR,None
6289,liquid-collectibles,lico,Liquid Collectibles,None
6290,liquid-cro,lcro,Liquid CRO,None
6291,liquid-crowdloan-dot,lcdot,Liquid Crowdloan DOT,None
6292,liquiddriver,lqdr,LiquidDriver,None
6293,liquid-finance,liqd,Liquid Finance,None
6294,liquid-icp,licp,Liquid ICP,None
6295,liquidifty,lqt,Liquidifty,None
6296,liquidify,lat,Liquidify,None
6297,liquid-ksm,lksm,Liquid KSM,None
6298,liquid-staking-crescent,bcre,Liquid Staking Crescent,None
6299,liquid-staking-dot,ldot,Liquid Staking Dot,None
6300,liquidswap,lqd,LiquidSwap,0x7fe8dac51394157811c71bbf74c133a224a9ff44
6301,liquidus,liq,Liquidus,None
6302,liquinity,lqnty,Liquinity,0xd1be6c91352e5afca7c0db69eaa390dbcbfca762
6303,liquity,lqty,Liquity,0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d
6304,liquity-usd,lusd,Liquity USD,0x5f98805a4e8be255a32880fdec7f6728c6568ba0
6305,liqwid-finance,lq,Liqwid Finance,None
6306,lisk,lsk,Lisk,None
6307,listenify,audio,Listenify,None
6308,lit,lit,LIT,0xc5b3d3231001a776123194cf1290068e8b0c783b
6309,litebar,ltb,LiteBar,None
6310,litebitcoin,lbtc,LiteBitcoin,None
6311,litecash,cash,Litecash,None
6312,litecoin,ltc,Litecoin,None
6313,litecoin-cash,lcc,Litecoin Cash,None
6314,litecoin-plus,lcp,Litecoin Plus,None
6315,litecoin-sv,lsv,Litecoin SV,0xee059f0ca1507e4e20c689b20cff71b5e924f7bd
6316,litecoin-token,ltk,Litecoin LTK,0x8a732bc91c33c167f868e0af7e6f31e0776d0f71
6317,litecoin-ultra,ltcu,LiteCoin Ultra,None
6318,litecoinz,ltz,LitecoinZ,None
6319,litedex,ldx,Litedex,None
6320,litedoge,ldoge,LiteDoge,None
6321,litentry,lit,Litentry,0xb59490ab09a0f526cc7305822ac65f2ab12f9723
6322,liteusd,lite,LiteUSD,None
6323,litex,lxt,LITEX,0xbc46d9961a3932f7d6b64abfdec80c1816c4b835
6324,litherium,lith,Litherium,None
6325,lithium-2,lithium,Lithium,None
6326,lithium-finance,lith,Lithium Finance,0x188e817b02e635d482ae4d81e25dda98a97c4a42
6327,lithium-ventures,ions,Lithium Ventures,None
6328,lithosphere,litho,Lithosphere,None
6329,lith-token,lith,Lith [OLD],0xf8a4a419c2d7140e49ef952a7e7ae1bd4a8b6b9c
6330,lition,lit,Lition,0x763fa6806e1acf68130d2d0f0df754c93cc546b2
6331,little-angry-bunny-v2,lab-v2,Little Angry Bunny v2,None
6332,little-bunny-rocket,lbr,Little Bunny Rocket,None
6333,littleghosts-ectoplasm,ecto,LittleGhosts Ectoplasm,None
6334,littleinu,linu,LittleInu,None
6335,little-rabbit-v2,ltrbt,Little Rabbit V2,None
6336,littlesesame,lsc,Littlesesame,0xc77d7e0dd7b2a01b990e866feb21d031f1418c2e
6337,little-ugly-duck,lud,Little Ugly Duck,None
6338,litx,litx,Lith Token,0x4b48068864f77261838c7849a12853fb94c77a91
6339,liux,liux,LIUX,None
6340,livegreen-coin,lgc,LiveGreen Coin,None
6341,livepeer,lpt,Livepeer,0x58b6a8a3302369daec383334672404ee733ab239
6342,live-swap-coin,lsc,Live Swap Coin,0x048eb9b9c08e2df45644cf0db1fcb3e866c401ad
6343,livetrade-token,ltd,LiveTrade,None
6344,lixir-protocol,lix,Lixir Finance,0xd0345d30fd918d7682398acbcdf139c808998709
6345,lizard-token,lizard,Lizard,None
6346,lizardtoken-finance,liz,LizardToken.Finance,None
6347,lnko-token,lnko,LNKO,0x11afe7fa792589dd1236257f99ba09f510460ad9
6348,loa-protocol,loa,LOA Protocol,0x7458fd786b2fe8cd801c0381f88b61c5071a006f
6349,lobby,lby,Lobby,0xac042d9284df95cc6bd35982f6a61e3e7a6f875b
6350,localcoinswap,lcs,LocalCoinSwap,0xaa19961b6b858d9f18a115f25aa1d98abc1fdba8
6351,local-money,local,Local Money,None
6352,localtrade,ltt,LocalTrade,None
6353,local-traders,lct,Local Traders,None
6354,locgame,locg,LOCGame,0x60eb57d085c59932d5faa6c6026268a4386927d0
6355,lockchain,loc,LockTrip,0x5e3346444010135322268a4630d2ed5f8d09446c
6356,locker-token,lkt,Locker Token,0xd3e133a0a14bb8b595e5fbf9851c7c783685ba69
6357,lockness,lkn,Lockness,None
6358,locometa,loco,LocoMeta,None
6359,locus-chain,locus,Locus Chain,0xc64500dd7b0f1794807e67802f8abbf5f8ffb054
6360,lodestar,lode,Lodestar,None
6361,lode-token,lode,LODE Token,None
6362,lofi,lofi,LOFI,None
6363,loge-of-the-rings,loge,Loge Of The Rings,None
6364,logos,log,LOGOS,None
6365,loki-network,oxen,Oxen,None
6366,lokr,lkr,Lokr,0x80ce3027a70e0a928d9268994e9b85d03bd4cdcf
6367,lol,lol,LOL,0xf91ac30e9b517f6d57e99446ee44894e6c22c032
6368,loltoken,lol,LOLTOKEN,0x5978708d6cce1cc9640eed47422d64c91bbd5171
6369,lonelyfans,lof,LonelyFans,None
6370,loobr,loobr,LooBr,None
6371,lookscoin,look,LooksCoin,None
6372,looksrare,looks,LooksRare,0xf4d2888d29d722226fafa5d9b24f9164c092421e
